,created_at,Input.tweet1,finer_updated,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity
1778,2022-10-22 16:40:26+00:00,@209889550257092763 @4647515071704063497 meanwhile thousands of swfl residents are now homeless because of hurricane ian . thanks to ron desantis and republicans there is no affordable housing available and he won't request temporary housing either. majority currently homeless are republicans and they don't care !,"['government_critique', 'solutions_interventions']",0.0049383393488824,0.9289194345474244,0.0661421716213226,0.115658075
1779,2022-06-12 13:25:43+00:00,@2103503064220004788 @177033139730307112 @3151430612921490337 @8115195688944544848 @5144283211434444372 except they are proposing taking things away. taking away cars takes away potential shelter for homeless people. i would kill to have a car instead of sleeping on the train and being sexually assaulted and harassed nearly every night. the fact that people believe that option,"['government_critique', 'solutions_interventions']",0.008743705227971,0.8550354838371277,0.1362208127975464,0.3722269
1780,2023-01-31 08:49:29+00:00,@218407339166974657 newyorkers r paying rent $2000 an above an these asylum seekers r demanding to stay in penthouses in the city you can go back to your fucking 3rd world country you homeless piece of shit!!!,"['harmful_generalization', 'deserving_undeserving_of_resources']",0.0055047697387635,0.9364692568778992,0.0580259747803211,0.91625386
1781,2022-06-29 20:19:45+00:00,@2184135980260142070 @3577105287847825951 only labors and poor who can’t afford real food eat that shit in america. in the restaurants you only see fat african americans and latinos plus some white trash and homeless people buy these garbage,['harmful_generalization'],0.0067200120538473,0.9201677441596984,0.0731123313307762,0.8299589
1782,2022-06-21 00:50:48+00:00,@2349894055841663357 @7893020153131398772 what do u do for the homeless?,['societal_critique'],0.0123371873050928,0.2782741487026214,0.7093886733055115,0.038519915
1783,2022-09-21 14:36:34+00:00,@2401721309208060632 @7788928032414786566 your wrong of course what this country doesn't need is more homeless people you should face the fact that biden has messed up everything he does...a total failure,"['government_critique', 'deserving_undeserving_of_resources', 'not_in_my_backyard']",0.0041006584651768,0.9495022892951964,0.0463970266282558,0.27975297
1784,2021-12-25 23:31:17+00:00,@2411496342759202448 booming economy? please say that with a straight face to the scores of homeless trans women i've encountered in gavin newsom's california.,"['solutions_interventions', 'personal_interaction_observation_of_homelessness']",0.0941766500473022,0.496897280216217,0.4089261293411255,0.3561489
1785,2022-01-22 00:46:50+00:00,@2458948722118885431 @221687778304397271 they already said they had these things given to them / had them before they became homeless. you can have valuable possessions and still not have a home...why would you say such a thing,['solutions_interventions'],0.0109910024330019,0.6295587420463562,0.3594502508640289,0.03062413
1786,2022-09-16 00:28:30+00:00,@2493513460716910128 so concerned for illegals but not homeless people. many of them veterans and children.,['deserving_undeserving_of_resources'],0.0265044104307889,0.6474402546882629,0.3260553777217865,0.10956833
1787,2021-12-18 19:31:05+00:00,@2602209842913392455 mass feeding operations make it easier for homeless persons to stay on the streets as opposed to accepting places in shelters or rehabs. these operations draw large groups of homeless into an area &amp; often lead to the development of encampments &amp; drug markets.,"['societal_critique', 'solutions_interventions']",0.0100101800635457,0.6968948841094971,0.2930949032306671,0.06817148
1788,2022-11-04 01:12:49+00:00,@2767554399887426369 he wasn’t homeless he was a crackhead,['personal_interaction_observation_of_homelessness'],0.0346806533634662,0.395700603723526,0.5696187019348145,0.5716857
1789,2023-02-05 02:18:08+00:00,@2917463972537559808 gavin anyone can go to anyone if the cities plus the shit hole i leave in and it looks like something out of escape from la! there is homeless and crackheads everywhere. before you start throwing stones why do@t you clean our back yard!,['government_critique'],0.0053936163894832,0.9419678449630736,0.0526386126875877,0.6289369
1790,2023-01-12 12:51:08+00:00,@2964118312930847692 ok well just spray all homeless white people then that’s cool,['harmful_generalization'],0.0848383605480194,0.3420652151107788,0.5730964541435242,0.5716857
1791,2022-10-11 03:06:51+00:00,@3034998965484457029 hatred for the homeless and hatred for an ethnic minority is all part of the same right wing continuum,"['government_critique', 'societal_critique']",0.0062480233609676,0.8968908786773682,0.0968610942363739,0.3245134
1792,2022-04-05 18:32:33+00:00,@3088370918027789507 wouldn't that make twice as many homeless people?,['personal_interaction_observation_of_homelessness'],0.0125843547284603,0.5820764303207397,0.4053391814231872,0.045378547
1793,2023-01-11 13:10:17+00:00,"@3110354132965974493 how disgraceful is this. homeless people do not deserve to be treated so badly <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 161]'></span>",['solutions_interventions'],0.0065643317066133,0.8995485901832581,0.093887060880661,0.2854835
1794,2022-04-21 23:27:32+00:00,@3475202921004872731 it really says something about a person who would destroy homeless encampments while also talking about fairness in regards to landlords being able to take more of our hard earned money.,['societal_critique'],0.0069823418743908,0.8568519353866577,0.1361657530069351,0.08241652
1795,2022-09-18 18:19:50+00:00,@3480563506690602672 @6537646444450004745 street link? they help the homeless. wish i could but i'm in devon,['solutions_interventions'],0.2165980488061905,0.1068284213542938,0.6765735149383545,0.033806015
1796,2022-01-20 10:57:22+00:00,@3581905783818564979 @2942042009232877126 @5365243338188291469 @8607138234193034418 what about our own homeless shouldn't they come 1st burnsy?,['deserving_undeserving_of_resources'],0.0071729556657373,0.5653911232948303,0.4274359047412872,0.3317266
1797,2022-01-09 12:32:13+00:00,@3767336575997440055 @7988787946476295225 most homeless ppl have phones tho,['personal_interaction_observation_of_homelessness'],0.0379097610712051,0.1148700565099716,0.8472201228141785,0.035691574
1798,2022-04-15 12:33:36+00:00,@3811176366475704878 do homeless people drive cars?,['personal_interaction_observation_of_homelessness'],0.0136769711971282,0.2288223952054977,0.7575005292892456,0.03734144
1799,2022-09-15 15:05:41+00:00,@3816621361340069818 imagine if ca flew all the homeless people back to texas and other red states where they came from.,"['government_critique', 'deserving_undeserving_of_resources', 'solutions_interventions']",0.0148059800267219,0.5274924635887146,0.4577014446258545,0.09351514
1800,2022-09-03 22:55:26+00:00,@3920248320059561091 i hope that every one of those terrorists loses everything and becomes homeless.,['harmful_generalization'],0.0055698431096971,0.944636046886444,0.0497940592467784,0.51869136
1801,2022-12-30 22:35:09+00:00,@3938434597961371761 @314193789684903499 people accusing lgbt people don’t actually care about abuse of woman. it’s like the people who suddenly care about the homeless “veterans” when they are hating on immigrants. same idiots telling the homeless “drug addicts” to get a job the very same day.,['solutions_interventions'],0.0054515786468982,0.893791139125824,0.100757285952568,0.6491204
1802,2022-10-04 22:54:20+00:00,@394618680847645989 long hair he looks like the homeless drug addicts of my town &lt;3 /pos,['harmful_generalization'],0.014918471686542,0.8115987181663513,0.1734828054904937,0.46186632
1803,2022-09-23 12:33:21+00:00,@3963500560763353643 @8515345262456529194 @4345407801103753448 and how will republicans fix the homeless problem?,['government_critique'],0.0101900827139616,0.6776180863380432,0.3121917247772217,0.050326355
1804,2022-11-27 03:39:54+00:00,@3989149096900840045 it wasnt invented. technological trickle down is real an observable. this is why homeless people here have iphone 14s and the richest african warlords use flip phones,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",0.0308091770857572,0.6231120228767395,0.3460788130760193,0.19893374
1805,2022-03-05 01:29:22+00:00,"@3997534712619961957 starving freezing and homeless...the 'new normal.' <span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 170]'></span>enjoy<span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 161]'></span>",['societal_critique'],0.0239532738924026,0.6489010453224182,0.3271456360816955,0.20242359
1806,2022-03-09 22:44:44+00:00,@4300545446887441246 @2299495368318315263 south korea values capital and evicts homeless people,['government_critique'],0.0125234993174672,0.599269688129425,0.3882067799568176,0.17285149
1807,2023-01-22 21:44:34+00:00,@4391396312637928941 @1014681853331492981 @2255231226790705528 @4227177447433577093 @6212471353694795245 ... they tow the line of pushing society further and further right to corporate fascism and totalitarian oligarchy. so maybe lay off on bashing anti-fascists who are out there feeding homeless people and raising money for local native american tribes,"['harmful_generalization', 'societal_critique']",0.0102513926103711,0.7868097424507141,0.2029388397932052,0.2667042
1808,2022-04-02 15:38:33+00:00,@4449528864045526501 @1221308054475354024 i’d rather homeless people be given shelters than someone polish a bell.,['societal_critique'],0.0069252629764378,0.832427978515625,0.1606468111276626,0.09481675
1809,2022-04-19 08:31:45+00:00,@448736831577288058 there's a homeless problem that desperately needs politician attention a bit more than a junior high girl's sports team. amongst other things. what do we pay these people for?...,"['government_critique', 'deserving_undeserving_of_resources']",0.0060398587957024,0.9178335070610046,0.0761265754699707,0.055768944
1810,2023-02-07 18:04:17+00:00,"@4562382717301070731 disrespectful to those with obnoxious hair. would love to see a video of zach pero putting on a durag. would that hair fit under a durag? no one knows. streets are saying he looks like a homeless man with his unshaven beard and an ugly mullet looking thing. give him a haircut<span class='emoji-bytes' data-emoji-bytes='[240, 159, 153, 143]'></span>",['harmful_generalization'],0.0078196264803409,0.8499594926834106,0.1422209292650222,0.4269174
1811,2023-01-19 09:10:39+00:00,@4736598962713576429 @1615841550319720217 @3575407632266881731 @854804450295468849 just stfu you beta. when's the last time you invited these homeless folks into your house to take a shit at your front door? exactly.,"['harmful_generalization', 'solutions_interventions']",0.0055087944492697,0.901363492012024,0.0931276902556419,0.6989911
1812,2022-08-02 12:38:02+00:00,@4832147866794627679 @3153256397201994374 what do you think the catholic church has always done to the homeless children they abused who threatened to speak up?,"['harmful_generalization', 'societal_critique']",0.005328070372343,0.7872125506401062,0.207459345459938,0.2854903
1813,2021-12-22 21:33:12+00:00,"@4876966517543077849 that tough tho... i'm glad you're not homeless anymore bro <span class='emoji-bytes' data-emoji-bytes='[240, 159, 153, 143]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 143, 189]'></span>",['personal_interaction_observation_of_homelessness'],0.4678069353103637,0.1141478270292282,0.4180452823638916,0.112850055
1814,2023-01-15 19:14:35+00:00,@5078492432014699634 @2993214897408903915 that vr headset looks like a homeless wiped his arse on it.,['harmful_generalization'],0.0073294769972562,0.9154375195503236,0.0772329866886138,0.718943
1815,2022-02-11 16:12:25+00:00,@5103970806010812510 @2164759666773781713 @7372159073769674161 ay dw cuh! i hear they treat the homeless really well in la so you should be fine.,['personal_interaction_observation_of_homelessness'],0.8832085728645325,0.0148955974727869,0.1018958613276481,0.053295042
1816,2022-07-21 20:19:16+00:00,@5187263349271338999 why are ppl homeless just get a house,['societal_critique'],0.0102590415626764,0.7406091094017029,0.2491319477558136,0.1013248
1817,2022-07-28 15:10:29+00:00,@5410263812425568855 @6632532818221773569 strong “if you’re homeless just buy a house” vibes from this one,['societal_critique'],0.0440378338098526,0.5273942351341248,0.428567886352539,0.0466155
1818,2022-11-08 00:20:53+00:00,@5448914910302837754 personally i won’t give money to a homeless man unless he’s offering a service or selling sum. that’s how business works. it shows at least effort as opposed to entitlement to charity. as for woman and kids i’m more lenient,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",0.0248568914830684,0.5610676407814026,0.414075493812561,0.19504376
1819,2022-08-15 22:52:29+00:00,@5487280774759611042 don’t like it  f—k off back to where you came from and give our own homeless people some warm and safe to stay,['deserving_undeserving_of_resources'],0.0054192743264138,0.9415315985679626,0.0530491210520267,0.6308517
1820,2022-08-31 03:46:51+00:00,@5752409607184068015 how low can you go throwing words like racism and institutional racism and asian hate all because you don’t like homeless people. @5752409607184068015 allows this ignorance to amplify throughout the community showing support for this vile hate of homeless people.,"['harmful_generalization', 'solutions_interventions']",0.0044697243720293,0.9380460381507874,0.0574842058122158,0.40614098
1821,2022-05-14 07:17:09+00:00,@617942172749887688 would you mind giving away half of your wealth to a homeless person?,['money_aid_resource_allocation'],0.0164407603442668,0.3654767870903015,0.6180824637413025,0.15822013
1822,2022-12-24 09:33:04+00:00,@6342693343607502527 @3064319523194439960 @8522326630261779967 @5598644326531695022 @5365741237467338866 sure a % of homeless want to live with zero rules independent of someone controlling them but that stems from issues related to mental illness. the budget must dig deeper than just finances. the current rise however includes many more families/children that are losing homes,"['money_aid_resource_allocation', 'solutions_interventions']",0.0128982570022344,0.6617645025253296,0.3253372609615326,0.06104896
1823,2022-04-12 09:57:16+00:00,@660608037252592327 trip to cbd today. so many homeless people begging for money. so sad in this country. so wrong.,"['government_critique', 'personal_interaction_observation_of_homelessness']",0.0043522119522094,0.9511873722076416,0.0444603972136974,0.13388206
1824,2021-12-30 07:22:23+00:00,@6780589205475460202 @8760570572782972037 the other thing that has been going up in numbers are the homeless. so you buy a super overpriced house in los angeles with a homeless encampment down the street. factor that in.,['personal_interaction_observation_of_homelessness'],0.0168341845273971,0.6453710198402405,0.3377948105335235,0.02343543
1825,2022-12-21 21:44:03+00:00,@6798879458188079400 what if people mistake you for a homeless man?,['harmful_generalization'],0.0064719393849372,0.6349933743476868,0.3585346937179565,0.20032968
1826,2022-06-15 20:17:54+00:00,@6919329076805422448 watch out with the homeless !,['harmful_generalization'],0.0399484038352966,0.2958892285823822,0.6641623377799988,0.11419344
1827,2022-03-27 17:03:02+00:00,@7333439417124989117 it’s because this city despises allowing homeless people to rest anywhere. it’s insane,['government_critique'],0.0057368758134543,0.9306458234786988,0.0636172145605087,0.2854869
1828,2022-02-02 02:38:08+00:00,"@7542775480499103058 @4092889965248754258 what homeless problem? <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 130]'></span>",['personal_interaction_observation_of_homelessness'],0.0093521839007735,0.551101803779602,0.4395460486412048,0.034041706
1829,2022-02-19 13:29:14+00:00,@7677888345314292653 what the hell with the posh families house and the storm .. this is the the worst bias reporting for a long time .. absolutely ridiculous. what about the homeless that went through the storm ?,"['media_portrayal', 'societal_critique']",0.0041827270761132,0.9485586881637572,0.0472586415708065,0.5566829
1830,2022-06-27 00:32:16+00:00,"@773699684772324463 they don't even give a damn about the homeless kids walking around knocking on car windows for money. wow so pro-life indeed <span class='emoji-bytes' data-emoji-bytes='[240, 159, 153, 132]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 146]'></span>","['government_critique', 'societal_critique']",0.0177249312400817,0.8259745240211487,0.1563004851341247,0.4014846
1831,2022-06-20 13:51:35+00:00,@7752439149967469272 @2520784496656235117 what was the reason for the white people to burn stuff owned by a homeless person? nothing. it was for nothing and it achieved nothing. white people love to fuck people up. tbh i don’t see a lot of black people doing stuff like that in non inner city either.,"['harmful_generalization', 'solutions_interventions']",0.0057953456416726,0.9017168879508972,0.0924878045916557,0.6027529
1832,2022-08-12 18:36:53+00:00,@8056807238420995172 @8406538397139981556 @1404816023107055929 @1382386406621449544 the capital hill autonomous zone is full of leftists who are more than likely vaccinated and homeless people could have gotten the vaccine for free literally anywhere when it was a bigger deal. do you not remember them being free? i do. what fuckin world do you live on????,['government_critique'],0.0243534613400697,0.7493893504142761,0.2262572199106216,0.62702215
1833,2022-06-16 10:25:55+00:00,@8198301446646367442 @1393001198102698529 @4837813895253823112 @3538932622806557783 @8198301446646367442 what about putting our own people 1st like homeless ex veteran who living on the streets or the disabled or our elderly not some illegal immigrants who have never paid any contribution towards this country,"['harmful_generalization', 'deserving_undeserving_of_resources']",0.010679823346436,0.7438297271728516,0.2454904466867447,0.32236105
1834,2023-01-20 06:29:10+00:00,@8422921748634192263 and get freebees at the expense of our homeless citizens? you're living in dreamland like all idiots!!!,['societal_critique'],0.0083607407286763,0.9229817986488342,0.0686575248837471,0.8364697
1835,2022-03-03 14:47:26+00:00,@849681454023484566 the us could use the oligarch real estate in fl to house the homeless…maybe mar a lago can be a park…just a thought,"['money_aid_resource_allocation', 'societal_critique']",0.0886886864900589,0.0664317458868026,0.8448795676231384,0.043399423
1836,2023-01-19 01:38:03+00:00,@854804450295468849 @4138419447621833755 lmaoo this is literally the only person you will go after. meanwhile homeless can vandalize and attack people with impunity,['harmful_generalization'],0.0062332381494343,0.8984333276748657,0.0953334867954254,0.38811707
1837,2023-01-10 13:40:24+00:00,@8565408636632472896 @5608251575013699844 @8053002235661457376 then do something about it? if you're going to feign sympathy for the homeless then i have to ask what you're doing to solve the problem? clearly having them on the street is not a solution. this confrontation should never have happened in the first place,['societal_critique'],0.0047090449370443,0.8998909592628479,0.0953999385237693,0.063027434
1838,2022-01-04 11:30:07+00:00,"@9026023580070052191 so homeless people don't bath<span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 148]'></span>",['harmful_generalization'],0.0122457407414913,0.5308605432510376,0.4568938016891479,0.11212669
1839,2022-09-16 13:21:08+00:00,@9062956194721749317 @8224638254363449446 @7496960750860110272 @3607079227567667023 @8620877419169085730 @5653683089589068928 i mean it did so idk what else to tell you. please do tell me how many homeless we have in finland per capita again. also tell me what paid for the housing for the difference compared to the us. give me those two stats and correct me.,['government_critique'],0.0131299439817667,0.6250060200691223,0.3618640899658203,0.029092113
1840,2022-08-24 03:10:21+00:00,@9196005236873351624 why anti homeless? who is against them ?,['personal_interaction_observation_of_homelessness'],0.0121072903275489,0.5629311203956604,0.4249615371227264,0.05131592
1841,2022-07-13 17:26:32+00:00,@9219171723330631260 it’s really cruel that everyone’s laughing at this schizophrenic homeless man.,['solutions_interventions'],0.0061388458125293,0.9410460591316224,0.0528151169419288,0.52007306
1842,2022-05-11 09:28:05+00:00,@968903876009826837 maybe if you crybabies got a few bucks to homeless families and debit gas cards. #gopactnow,"['societal_critique', 'solutions_interventions']",0.0091930599883198,0.8698843717575073,0.1209225878119468,0.3389984
1843,2021-12-16 02:01:04+00:00,a homeless guy is asking for some help if someone has a tent for him in kansas city and people have the audacity to make fun of him. humans suck,"['societal_critique', 'personal_interaction_observation_of_homelessness']",0.0050713750533759,0.9093581438064576,0.0855704620480537,0.687436
1844,2021-12-07 21:40:58+00:00,anytime someone asks why something is the way it is in our current economic structure: it’s profitable to do it that way. always. 100% of the time. it’s profitable for @2949104639840629296 to remove the dislike feature. it’s profitable to let ppl starve. it’s profitable to keep ppl homeless.,['societal_critique'],0.0495166182518005,0.5414326190948486,0.409050703048706,0.24603334
1845,2022-06-21 22:02:31+00:00,"but also idk what homeless person wouldnt take something. next time i see her i'm gonna park and walk to her instead of talking through my car window. i literally just want her soul to know i care and that jesus does love her. she's so mad i can just feel it. praying for her <span class='emoji-bytes' data-emoji-bytes='[240, 159, 153, 143]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 143, 188]'></span>❤","['solutions_interventions', 'personal_interaction_observation_of_homelessness']",0.1069979146122932,0.5519314408302307,0.341070681810379,0.09611836
1846,2022-07-12 12:57:37+00:00,does anyone wanna teach me how to dress bcs im reforming my entire wardrobe before college i cannot go out looking like a homeless man again,['harmful_generalization'],0.0433609746396541,0.5924344062805176,0.3642046749591827,0.11912931
1847,2022-06-07 20:52:54+00:00,homeless people irk me,['harmful_generalization'],0.0070166485384106,0.9332465529441832,0.0597367733716964,0.35186127
1848,2022-08-23 16:25:29+00:00,"how do you go from cancelling student debt to a slippery slope of housing the homeless? <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 130]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 130]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 130]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 130]'></span>",['government_critique'],0.0149857504293322,0.5279569029808044,0.4570573270320892,0.050821137
1849,2021-12-20 19:20:09+00:00,i came to work today looking so homeless,['harmful_generalization'],0.012599766254425,0.8742848038673401,0.1131153777241706,0.10870059
1850,2022-03-26 10:48:09+00:00,i know too many people voluntarily being homeless,['personal_interaction_observation_of_homelessness'],0.0110099092125892,0.8180442452430725,0.1709457337856292,0.027088705
1851,2023-01-18 11:55:59+00:00,i wish someone would put all the homeless people in dtla in gas chambers,['harmful_generalization'],0.0049888165667653,0.9093974828720092,0.0856137052178382,0.5972042
1852,2022-11-30 17:59:17+00:00,in areas where “churches”!contribute to keeping folks homeless &amp; poor. either their doors should be open 24 hours until the crisis is resolved or they should not be tax exempt @8729771519615484102 @3168791676339541346,['societal_critique'],0.0103673804551363,0.7526051998138428,0.2370274364948272,0.15048122
1853,2022-04-21 16:11:55+00:00,mad how homeless people can afford to get bevied every day yet i can’t even afford a bottle of fruit shoot,['harmful_generalization'],0.0114199733361601,0.8524936437606812,0.1360864639282226,0.32397532
1854,2022-10-24 10:41:57+00:00,mr. beast video but he houses all the homeless in the united states instead of recreating something fucking dumb like squid games,['societal_critique'],0.0114231035113334,0.8602287769317627,0.1283480823040008,0.8460273
1855,2022-06-12 22:12:59+00:00,now i just look homeless lol,['harmful_generalization'],0.0111379185691475,0.856691837310791,0.1321702599525451,0.07845957
1856,2022-02-17 02:40:06+00:00,"our poor rabbit looks homeless since he's shedding so much. <span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 166]'></span>‍♂️",['harmful_generalization'],0.00835722964257,0.8405051827430725,0.1511376053094864,0.091913216
1857,2023-01-24 05:25:55+00:00,"remember when beyoncé had niggas ready to be homeless so they could subscribe to her only fans <span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 163]'></span> lmfao",['harmful_generalization'],0.0856831148266792,0.246779590845108,0.667537271976471,0.6289369
1858,2021-12-10 15:41:02+00:00,so ready to get my hair done at work looking very much foolish and homeless,['harmful_generalization'],0.0264834631234407,0.7939891219139099,0.1795273125171661,0.45090583
1859,2022-12-17 20:44:06+00:00,what questions would you wanna see me ask homeless people?,"['societal_critique', 'personal_interaction_observation_of_homelessness']",0.0242637954652309,0.1882869899272918,0.7874492406845093,0.023906821
1860,2022-12-14 15:20:17+00:00,"why are people paying for their dogs to meet santa when there’s literal people starving and homeless <span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 148]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 183]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 143, 187]'></span>‍♀️",['deserving_undeserving_of_resources'],0.0120757175609469,0.7766250967979431,0.211299180984497,0.22445217
1861,2022-12-16 09:13:09+00:00,why is biden letting all these illegals in when we have so many homeless people! mass chaos!!,"['harmful_generalization', 'government_critique', 'deserving_undeserving_of_resources']",0.0061092148534953,0.9231610298156738,0.0707297921180725,0.2855005
1862,2022-02-04 19:27:04+00:00,“you were homeless; i gave you a home. you were confused; i gave you an ear. i was honest and y’all disappeared”,['harmful_generalization'],0.0348961539566516,0.5988643765449524,0.3662393987178802,0.07845957
1863,2022-09-20 02:27:37+00:00,"""@1083037414322617756 @3670682692191288936 @7474687703404981592 michael schellenburger is highly rated...as being relatively non-partisan, an expert in a few matters including 'the """"homeless""""', and having proposals for realistic solutions.""",['solutions_interventions'],0.8871228694915771,0.0090525578707456,0.1038246154785156,0.051563308
1864,2022-12-31 14:17:23+00:00,"""@118454683433891461 has anyone thought about the money this democrat run congress wasted could have helped vets, the homeless, social security, or medicaid. no their thirst for power has rewarded the fbi, pay for play (kickbacks from ukrainian support), and """"the big guy's"""" 10%.""","['government_critique', 'money_aid_resource_allocation']",0.0086133265867829,0.8677736520767212,0.123613066971302,0.19789438
1865,2022-08-29 17:06:16+00:00,"""@1217743842616843713 @5323406365748847351 ah, the homeless looking crackhead is at it again, nice.""",['harmful_generalization'],0.4160030484199524,0.2143784612417221,0.3696185648441314,0.4269174
1866,2022-11-22 03:51:18+00:00,"""@121953806201362122 @5900211708043027146 ran on being strong on the homeless crisis when the fact is she missed 2 votes and then voted to put them in your neighborhood, she also voted for no cash bail and to reduce criminal sentencing, she’s a fraud.""",['government_critique'],0.0051104156300425,0.933462142944336,0.0614274404942989,0.45549932
1867,2022-11-01 02:48:51+00:00,"""@1458946896764234875 that was one of hers. living in a van, homeless, drug addict, rainbow loving. then you idiots thank people are dumb enough to think he is maga. well i stand corrected, obviously your followers are.""",['government_critique'],0.0088408943265676,0.8801141977310181,0.1110448539257049,0.65996873
1868,2022-01-03 19:29:40+00:00,"""@152792308874428717 @6274744304286293568 @4849233346733866428 @3573875570136466702 better to be safe at home than at school an orphan, or disabled or homeless as a result of contracting covid at school. 1 in 7 will suffer long covid, if you cannot work how do you pay your bills?""","['harmful_generalization', 'societal_critique']",0.0178667679429054,0.7605214715003967,0.2216117680072784,0.09611836
1869,2022-01-09 08:56:54+00:00,"""@1574063161962040950 @3848514996778586343 @4412021142786793210 i wouldn't say he looked homeless though he did look dishevelled, perhaps more than usual. he enjoys that casual look but ia never filthy.
i might prefer neat looks but i wouldn't call him up on that (who am i to do that anyway?)
as i said, actors are freer with their appearance""",['harmful_generalization'],0.0403574593365192,0.4015627801418304,0.5580797791481018,0.13041082
1870,2021-12-21 10:53:41+00:00,"""@1614545273254773479 homeless are homeless, where they come from is irrelevant. all people should have a home, it’s a basic right for everyone to be able to live safely and have food. often those illegals are fleeing from wars our government have had a hand in""",['deserving_undeserving_of_resources'],0.0274352077394723,0.645447850227356,0.3271169662475586,0.112850055
1871,2022-12-16 15:35:01+00:00,"""@1638092406066263200 @1194838306003952048 @938549848215200637 @8660624051130722141 @7747176011148066158 yea the good old american 'freedom' <span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 147]'></span> excuse you have homeless people everywhere, intolerant and very divided as people and corporations literally run your country and take advantage of it's people""",['government_critique'],0.0225083846598863,0.7312983870506287,0.2461932897567749,0.19870108
1872,2022-12-15 08:43:38+00:00,"""@164191211519758667 @905493708021287503 @7861998595608730739 wow! dems have taught you well! tax everyone to death! churches are charitable organizations. most churches give the money they get back to the community. feeding the homeless, helping families w/bills, transportation,etc. if the gov starts taking their money, they can’t do that!""","['government_critique', 'solutions_interventions', 'money_aid_resource_allocation']",0.1918970942497253,0.4663484096527099,0.3417544662952423,0.23812068
1873,2022-12-31 14:33:08+00:00,"""@2382693510593815315 """"ironically, judge ryu lives in albany, where an amendment to its municipal code made homeless encampments illegal:

section 1. chapter viii, section 8-4.4 ofthe albany municipal code, entitled """"camping"""", is hereby amended to read as follows: 8-4.4 camping...""",['government_critique'],0.0148437954485416,0.523539125919342,0.4616170823574066,0.03062413
1874,2022-01-11 14:26:14+00:00,"""@2401133148041952441 homeless live where it’s warm!  the problem is set up by republicans= very, very, very rich pay no taxes!!!!!  republicans love making it look like democrats are the problem!  republicans keep the little people paying all the taxes and they keep voting to pay all the taxes!""","['harmful_generalization', 'government_critique']",0.0208127237856388,0.8277862071990967,0.1514010429382324,0.2855005
1875,2022-10-11 20:30:11+00:00,"""@2411496342759202448 i guess she'll leave the dems to fester in their homeless filth along with you, jo.""","['harmful_generalization', 'government_critique']",0.0120520582422614,0.7728946208953857,0.2150533497333526,0.44039994
1876,2022-05-25 18:39:30+00:00,"""@2434492257954556970 leaders are trying to send money to ukraine before fixing gun laws and helping out their homeless, needy and sick. shooters parents need to receive life in prison no questions asked cause the parents breed the problem.""","['government_critique', 'societal_critique', 'money_aid_resource_allocation']",0.0039922297000885,0.931135594844818,0.0648721680045127,0.3140926
1877,2022-10-11 13:24:57+00:00,"""@2436025223286962093 @6526692735241004787 it seems like your mind is made up, but i’ll continue to assume you’re being earnest about learning more.

you are correct the us is bigger. there’s also no mechanical reason this couldn’t work in the us.

the reason is because you need people to be homeless so people go to work.""","['societal_critique', 'solutions_interventions']",0.0793180242180824,0.2909862399101257,0.6296956539154053,0.09351514
1878,2022-11-10 22:07:46+00:00,"""@2488519890906114579 couldn't 200 mill have been better spent on say veterans, homeless, me?""","['government_critique', 'money_aid_resource_allocation']",0.0240384433418512,0.6064674854278564,0.3694940507411957,0.07687678
1879,2021-12-21 01:35:43+00:00,"""@2601040910872622352 @6977964539464685111 as an indian, this guy acting like he's an animal lover just to get attention while the rest of india is fills with homeless children and millions of people suffering from poverty.""",['societal_critique'],0.0068327863700687,0.8800560235977173,0.1131111830472946,0.32712606
1880,2022-03-24 15:13:16+00:00,"""@2641038671684790768 i wonder how many count volunteering at their church and tithing in these categories. if it were phrased “how often do you give money to the homeless person on the corner?”, i would not be surprised if it completely flipped. i hear “they’ll use it for drugs” so often among we. <span class='emoji-bytes' data-emoji-bytes='[240, 159, 153, 132]'></span>""","['solutions_interventions', 'personal_interaction_observation_of_homelessness']",0.0259577799588441,0.3109936118125915,0.6630486249923706,0.21107252
